code_pme;source;code_insee_commune;axe;pr_debut;abscisse_debut;pr_fin;abscisse_fin;sens_gestionnaire;sens_cardinal;sens_migratoire;sens_giratoire;longueur;nb_voies;x_deb;y_deb;x_fin;y_fin;code_traficolor
KAR76.52;DIRNO;237676319;N138;76PR11G;944;76PR13G;251;1;NORD_SUD;Y;;1356;0;556329.0;6918511.0;557513.0;6920167.0;RO76
KAR76.53;DIRNO;237676319;N138;76PR11D;944;76PR13D;251;1;SUD_NORD;W;;1376;0;556333.0;6918503.0;557533.0;6920140.0;RO76
MWN44.P2;DIRO;524444020;N844;44PR24G;470;44PR25G;90;1;OUEST_EST;W;EXTERIEUR;107;0;351479.1;6685600.5;351027.4;6685801.0;NA44
MWN44.P1;DIRO;524444020;N844;44PR24D;180;44PR25D;90;1;EST_OUEST;Y;INTERIEUR;403;0;351492.62;6685611.0;351038.84;6685813.5;NA44
MY769.S2;DIRCE;826969296;A7;69PR13G;792;69PR15G;652;1;SUD_NORD;W;;1864;0;842560.4;6506684.0;841598.25;6504939.0;LY69
MY769.S1;DIRCE;826969296;A7;69PR13D;828;69PR15D;652;1;NORD_SUD;Y;;1827;0;842546.94;6506692.0;841583.44;6504943.5;LY69
MWJ35.u1;DIRO;;;;0;;;;;;;0;0;;;;;
MYP69.E1;GRAND LYON;826969266;69D0383;69PR6D;674;69PR7D;690;1;NORD_SUD;Y;INTERIEUR;1008;0;848242.75;6520132.0;848350.56;6519198.5;LY69
MWJ35.u2;DIRO;;;;0;;;;;;;0;0;;;;;
A0025011900;DIRN;;;;0;;;;;;;0;0;;;;;
MZM57.92;DIRE;415757433;A31;57PR313G;327;57PR315G;100;1;NORD_SUD;Y;;1783;0;931384.4;6904487.0;931245.9;6906492.5;ME57
MM313.q2;DIRMED;931313055;A50;13PR8G;285;13PR8G;785;1;EST_OUEST;W;;499;0;902025.0;6246675.0;902025.0;6246675.0;MA13
MZM57.91;DIRE;415757433;A31;57PR313D;327;57PR315D;100;1;SUD_NORD;W;;1788;0;931408.6;6904488.5;931269.94;6906492.5;ME57
MY769.R2;DIRCE;826969296;A7;69PR12G;791;69PR13G;791;1;SUD_NORD;W;;999;0;843079.0;6507529.5;842560.4;6506684.0;LY69
MB631.N4;DIRSO;733131555;A620;31PR12G;206;31PR12G;925;1;SUD_NORD;W;INTERIEUR;719;0;573208.0;6275876.0;573208.0;6275876.0;TO31
KAR76.51;DIRNO;;A139;;0;;;1;;;;910;0;;;;;
A0027020630;DIRN;;;;0;;;;;;;0;0;;;;;
MM513.F1;DIRMED;931313055;A55;13PR2D;400;13PR2D;900;1;EST_OUEST;W;;500;0;891883.0;6249272.0;891883.0;6249272.0;MA13
N0041020750;DIRN;;;;0;;;;;;;0;0;;;;;
A0025020610;DIRN;;;;0;;;;;;;0;0;;;;;
MWi35.32;DIRO;533535334;A84;35PR98G;45;35PR99G;750;1;NORD_SUD;Y;;1703;0;358417.0;6794250.0;359166.0;6794903.0;RE35
MB233.T1;DIRA;723333281;A630;33PR19D;847;33PR20D;532;1;NORD_SUD;Y;EXTERIEUR;688;0;409703.0;6419887.0;409940.0;6418928.0;BX33
MM813.P1;DIRMED;931313055;A7;13PR280D;350;13PR280D;850;1;NORD_SUD;Y;;500;0;892988.0;6250204.0;892988.0;6250204.0;MA13
N0227011000;DIRN;;;;0;;;;;;;0;0;;;;;
MB233.T2;DIRA;723333281;A630;33PR19G;849;33PR20G;529;1;SUD_NORD;W;INTERIEUR;673;0;409722.0;6419890.0;409956.0;6418939.0;BX33
MBG33.N2;DIRA;723333167;N230;33PR39G;476;33PR40G;339;1;NORD_SUD;Y;INTERIEUR;900;0;423405.0;6421574.0;423305.0;6422599.0;BX33
MWI35.J1;DIRO;533535238;N136;35PR14D;340;35PR15D;480;1;EST_OUEST;Y;INTERIEUR;1118;0;349119.97;6788880.0;349030.75;6789854.0;RE35
MWI35.J3;DIRO;;;;0;;;;;;;0;0;;;;;
MY769.V1;DIRCE;826969297;A7;69PR19D;715;69PR20D;329;1;NORD_SUD;Y;;613;0;840001.06;6501360.5;840199.1;6500381.5;LY69
MYP69.B1;GRAND LYON;826969266;69D0383;69PR4D;251;69PR5D;0;1;NORD_SUD;Y;INTERIEUR;745;0;847101.7;6521959.0;847615.5;6521105.5;LY69
KAR76.41;DIRNO;237676319;N138;76PR9D;0;76PR10D;522;1;SUD_NORD;W;;1689;0;554419.0;6917554.0;555522.5;6917911.5;RO76
KAR76.42;DIRNO;237676319;N138;76PR9G;0;76PR10G;522;1;NORD_SUD;Y;;1684;0;554419.0;6917563.0;555520.5;6917919.5;RO76
MYP69.B2;GRAND LYON;826969266;69D0383;69PR4G;0;69PR5G;119;1;SUD_NORD;W;EXTERIEUR;1115;0;847112.1;6521965.0;847627.44;6521112.5;LY69
MM513.J1;DIRMED;931313055;A55;13PR4D;305;13PR4D;805;1;EST_OUEST;W;;501;0;891016.0;6250934.0;891016.0;6250934.0;MA13
MWN44.Q2;DIRO;524444020;N844;44PR25G;90;44PR25G;800;1;OUEST_EST;W;EXTERIEUR;704;0;351027.4;6685801.0;351027.4;6685801.0;NA44
MWN44.Q1;DIRO;524444020;N844;44PR25D;90;44PR25D;800;1;EST_OUEST;Y;INTERIEUR;708;0;351038.84;6685813.5;351038.84;6685813.5;NA44
MY769.V2;DIRCE;826969297;A7;69PR19G;663;69PR20G;189;1;SUD_NORD;W;;517;0;840017.1;6501362.0;840214.3;6500386.5;LY69
MB631.Q4;DIRSO;733131555;A620;31PR4G;64;31PR4G;905;1;SUD_NORD;W;INTERIEUR;838;0;572345.0;6281212.0;572345.0;6281212.0;TO31
N0227021010;DIRN;;;;0;;;;;;;0;0;;;;;
MM313.n2;DIRMED;931313055;A50;13PR6G;715;13PR7G;215;1;EST_OUEST;W;;505;0;900067.0;6247081.0;901052.0;6246909.0;MA13
A0022021511;DIRN;;;;0;;;;;;;0;0;;;;;
MZO57.X2;DIRE;415757356;A31;57PR344G;800;FRG;0;1;NORD_SUD;Y;;4191;0;925822.25;6929893.5;926256.0;6934818.0;ME57
MM113.T1;DIRMED;931313015;A51;13PR10D;405;13PR10D;905;1;SUD_NORD;W;;501;0;894867.0;6266119.5;894867.0;6266119.5;MA13
A0025020620;DIRN;;;;0;;;;;;;0;0;;;;;
A0025021710;DIRN;;;;0;;;;;;;0;0;;;;;
MZO57.X1;DIRE;415757356;A31;57PR344D;800;FRD;0;1;SUD_NORD;W;;4199;0;925842.4;6929887.0;926268.0;6934824.0;ME57
MB233.U2;DIRA;723333063;A630;33PR5G;485;33PR6G;541;1;SUD_NORD;W;INTERIEUR;734;0;418873.0;6426969.0;418243.0;6427220.0;BX33
MWJ35.w1;DIRO;;;;0;;;;;;;0;0;;;;;
MWJ35.w2;DIRO;;;;0;;;;;;;0;0;;;;;
MB333.A2;DIRA;723333063;A630;33PR3G;137;33PR4G;732;1;SUD_NORD;W;INTERIEUR;1588;0;420755.0;6426336.0;419810.0;6426638.0;BX33
MB233.U1;DIRA;723333063;A630;33PR5D;361;33PR6D;548;1;NORD_SUD;Y;EXTERIEUR;861;0;418878.0;6426980.0;418248.0;6427238.0;BX33
MB333.A1;DIRA;723333063;A630;33PR3D;156;33PR4D;603;1;NORD_SUD;Y;EXTERIEUR;1439;0;420758.0;6426345.0;419813.0;6426647.0;BX33
MZE54.91;DIRE;415454150;A31;54PR260D;500;54PR266D;400;1;SUD_NORD;W;;5883;0;930983.4;6856960.5;928622.2;6861315.0;NA54
MWI35.I1;DIRO;533535051;N136;35PR2D;970;35PR3D;820;1;EST_OUEST;Y;INTERIEUR;853;0;358303.38;6788683.0;357432.1;6788188.0;RE35
MBG33.M1;DIRA;723333249;N230;33PR43D;873;33PR44D;484;1;SUD_NORD;W;EXTERIEUR;609;0;423134.0;6425542.0;422823.0;6426492.0;BX33
MBG33.M2;DIRA;7233;;;0;;0;;;;;499;0;;;;;BX33
MBG33.M3;DIRA;723333249;;DB2;0;FB2;0;;;;;704;0;422827.94;6426467.0;422696.94;6426778.5;BX33
MBG33.M4;DIRA;723333249;N230;33PR43G;873;FRG;0;1;NORD_SUD;Y;INTERIEUR;813;0;423121.0;6425538.0;423035.0;6426862.0;BX33
MWI35.I2;DIRO;533535051;N136;35PR2G;780;35PR5G;70;1;OUEST_EST;W;EXTERIEUR;2297;0;358309.06;6788672.0;355816.25;6786997.5;RE35
MYP69.C1;GRAND LYON;826969266;69D0383;69PR5D;0;69PR5D;790;1;NORD_SUD;Y;INTERIEUR;790;0;847615.5;6521105.5;847615.5;6521105.5;LY69
MYP69.C2;GRAND LYON;826969266;69D0383;69PR5G;119;69PR6G;0;1;SUD_NORD;W;EXTERIEUR;1038;0;847627.44;6521112.5;848253.56;6520140.5;LY69
MWN44.R2;DIRO;524444020;N844;44PR25G;800;44PR26G;355;1;OUEST_EST;W;EXTERIEUR;566;0;351027.4;6685801.0;350843.03;6686724.5;NA44
MY769.U2;DIRCE;826969297;A7;69PR19G;1;69PR19G;662;1;SUD_NORD;W;;667;0;840017.1;6501362.0;840017.1;6501362.0;LY69
MWN44.R1;DIRO;524444020;N844;44PR25D;800;44PR26D;355;1;EST_OUEST;Y;INTERIEUR;547;0;351038.84;6685813.5;350859.5;6686721.5;NA44
MY769.U1;DIRCE;826969297;A7;69PR19D;1;69PR19D;714;1;NORD_SUD;Y;;716;0;840001.06;6501360.5;840001.06;6501360.5;LY69
A0027020610;DIRN;;;;0;;;;;;;0;0;;;;;
MB631.P3;DIRSO;733131555;A620;31PR4D;64;31PR4D;905;1;NORD_SUD;Y;EXTERIEUR;839;0;572332.0;6281211.0;572332.0;6281211.0;TO31
MM513.H1;DIRMED;931313055;A55;13PR3D;481;13PR3D;981;1;EST_OUEST;W;;503;0;891646.0;6250178.0;891646.0;6250178.0;MA13
MM313.o2;DIRMED;931313055;A50;13PR7G;259;13PR7G;759;1;EST_OUEST;W;;502;0;901052.0;6246909.0;901052.0;6246909.0;MA13
A0025021720;DIRN;;;;0;;;;;;;0;0;;;;;
MM113.S1;DIRMED;931313015;A51;13PR9D;817;13PR10D;317;1;SUD_NORD;W;;508;0;894566.25;6265183.0;894867.0;6266119.5;MA13
MBG33.N1;DIRA;723333167;N230;33PR39D;473;33PR40D;340;1;SUD_NORD;W;EXTERIEUR;903;0;423419.0;6421578.0;423318.0;6422602.0;BX33
MZE54.92;DIRE;415454150;A31;54PR260G;500;54PR266G;400;1;NORD_SUD;Y;;5893;0;930954.94;6856978.5;928599.2;6861325.5;NA54
MB333.B1;DIRA;723333318;A630;33PR24D;220;33PR25D;95;1;NORD_SUD;Y;EXTERIEUR;892;0;412516.6;6416466.0;413526.2;6416549.5;BX33
MUM76.m2;DIRNO;237676503;A151;76PR2G;316;76PR4G;792;1;NORD_SUD;W;;2457;0;555178.6;6937404.0;556451.1;6938916.0;RO76
MUM76.m1;DIRNO;237676503;A151;76PR2D;316;76PR4D;792;1;SUD_NORD;Y;;2451;0;555184.6;6937394.0;556457.94;6938906.0;RO76
MB333.B5;DIRA;723333318;;DB3;0;FB3;0;;;;;1125;0;413702.9;6416578.5;413057.62;6416209.5;BX33
A0025011010;DIRN;;;;0;;;;;;;0;0;;;;;
MB333.B3;DIRA;723333318;A63;33PR0D;0;33PR0D;685;1;NORD_SUD;Y;;687;0;412830.66;6416491.0;412830.66;6416491.0;BX33
MUM76.G2;DIRNO;237676108;N28;76PR6G;236;76PR7G;45;1;NORD_SUD;W;;1019;0;564815.44;6932096.5;565081.3;6933260.5;RO76
MUM76.G1;DIRNO;237676108;N28;76PR6D;236;76PR7D;45;1;SUD_NORD;Y;;1017;0;564822.3;6932085.0;565083.44;6933241.0;RO76
MYT69.K1;GRAND LYON;826969123;A6;69PR453D;50;69PR454D;910;1;NORD_SUD;Y;;1874;0;840049.94;6519857.0;840833.8;6519220.0;LY69
MM713.n2;DIRMED;931313071;A7;13PR267G;230;13PR267G;730;1;SUD_NORD;W;;498;0;886686.0;6258816.0;886686.0;6258816.0;MA13
M16SF.12;DIRSO;733131555;A64;31PR286GC;600;31PR287GC;695;1;NORD_SUD;Y;;1099;0;571693.3;6274451.0;572177.0;6275300.5;TO31
M16SF.11;DIRSO;733131555;A64;31PR286DC;600;31PR287DC;485;1;SUD_NORD;W;;890;0;571718.9;6274432.0;572244.44;6275259.5;TO31
MM313.J1;DIRMED;931313055;A50;13PR4D;794;13PR5D;294;1;OUEST_EST;Y;;504;0;898249.4;6246259.0;899141.0;6246736.0;MA13
MY769.O2;DIRCE;826969276;A7;69PR9G;220;69PR10G;550;1;SUD_NORD;W;;1336;0;843846.75;6510397.5;843706.5;6509409.5;LY69
MY769.O1;DIRCE;826969276;A7;69PR9D;238;69PR10D;550;1;NORD_SUD;Y;;1309;0;843831.2;6510395.0;843692.25;6509414.0;LY69
MA310.U2;DIRA;;;;;;;;;;;0;0;;;;;
MWL44.Q1;DIRO;524444009;N249;44PR0D;0;44PR2D;142;1;OUEST_EST;W;;665;0;362196.94;6690391.0;362593.12;6690058.5;NA44
MY669.F1;GRAND LYON;826969081;A6;69PR449D;868;69PR450D;140;1;NORD_SUD;Y;;248;0;838457.9;6522893.0;838547.5;6521979.5;LY69
MA310.U1;DIRA;;;;;;;;;;;0;0;;;;;
MWL44.Q2;DIRO;524444009;N249;44PR0G;0;44PR2G;630;1;EST_OUEST;Y;;1168;0;362199.16;6690400.0;362602.78;6690066.0;NA44
MY669.F2;GRAND LYON;826969081;A6;69PR449G;741;69PR450G;200;1;SUD_NORD;W;;463;0;838472.44;6522899.5;838561.75;6521972.0;LY69
MM313.K1;DIRMED;931313055;A50;13PR5D;252;13PR5D;752;1;OUEST_EST;Y;;499;0;899141.0;6246736.0;899141.0;6246736.0;MA13
MA309.V1;DIRA;;;;;;;;;;;0;0;;;;;
MB333.C2;DIRA;723333318;A63;33PR0G;1560;33PR1G;883;1;SUD_NORD;W;;1494;0;412869.28;6416508.0;412424.34;6415734.5;BX33
MB333.C1;DIRA;723333318;A63;33PR0D;685;33PR1D;883;1;NORD_SUD;Y;;1443;0;412830.66;6416491.0;412408.56;6415755.5;BX33
MUM76.F1;DIRNO;237676540;N1338;76PR8D;0;76PR9D;240;1;SUD_NORD;Y;;1351;0;560104.0;6927892.0;559663.0;6928629.0;RO76
MUM76.F2;DIRNO;237676498;N1338;76PR8G;0;76PR9G;240;1;NORD_SUD;W;;1401;0;560080.0;6927880.0;559637.0;6928615.0;RO76
MM713.o2;DIRMED;931313071;A7;13PR267G;861;13PR268G;361;1;SUD_NORD;W;;498;0;886686.0;6258816.0;887668.0;6258894.0;MA13
A0022011302;DIRN;;;;0;;;;;;;0;0;;;;;
A0025022160;DIRN;;;;0;;;;;;;0;0;;;;;
A9022150200;DIRN;;;;0;;;;;;;0;0;;;;;
N0356011821;DIRN;;;;0;;;;;;;0;0;;;;;
KAR76.91;DIRNO;237676540;N28;76PR0D;0;76PR1D;98;1;SUD_NORD;Y;;627;0;562586.0;6927820.0;562995.94;6928131.0;RO76
A0022012630;DIRN;;;;0;;;;;;;0;0;;;;;
MM313.L1;DIRMED;931313055;A50;13PR5D;716;13PR6D;216;1;OUEST_EST;Y;;498;0;899141.0;6246736.0;900066.0;6247065.0;MA13
KAR76.92;DIRNO;237676540;N28;76PR0G;0;76PR1G;98;1;NORD_SUD;W;;621;0;562579.0;6927827.0;562995.0;6928148.5;RO76
M33SF.21;DIRSO;733131022;A62;31PR223DC;50;31PR224DC;650;1;NORD_SUD;Y;INTERIEUR;1517;0;572434.0;6287023.0;572821.0;6286110.0;TO31
N0356021412;DIRN;;;;0;;;;;;;0;0;;;;;
MB333.D2;DIRA;723333013;N230;33PR42G;680;33PR43G;871;1;NORD_SUD;Y;INTERIEUR;1186;0;423310.0;6424566.0;423121.0;6425538.0;BX33
MB333.D1;DIRA;723333013;N230;33PR42D;681;33PR43D;873;1;SUD_NORD;W;EXTERIEUR;1194;0;423323.0;6424566.0;423134.0;6425542.0;BX33
M33SF.22;DIRSO;733131022;A62;31PR223GC;50;31PR224GC;650;1;SUD_NORD;W;EXTERIEUR;1544;0;572447.0;6287030.0;572835.0;6286114.0;TO31
MYR69.78;DIRCE;826969091;A47;69PR4G;900;69PR5G;650;1;OUEST_EST;W;;769;0;836392.5;6499881.5;835531.7;6499384.0;ST42
MUM76.I2;DIRNO;237676498;N338;76PR6G;872;76PR7G;200;1;NORD_SUD;Y;;513;0;558643.1;6926645.5;559246.44;6927653.0;RO76
MYR69.77;DIRCE;826969091;A47;69PR4D;900;69PR5D;650;1;EST_OUEST;Y;;767;0;836387.6;6499891.5;835524.7;6499392.5;ST42
A0025011030;DIRN;;;;0;;;;;;;0;0;;;;;
MUM76.I1;DIRNO;237676498;N338;76PR6D;872;76PR7D;200;1;SUD_NORD;W;;510;0;558660.44;6926639.0;559259.44;6927635.0;RO76
A0027010201;DIRN;;;;0;;;;;;;0;0;;;;;
MB233.y2;DIRA;723333162;A630;33PR14G;334;33PR15G;562;1;SUD_NORD;W;INTERIEUR;1047;0;410809.0;6424317.0;410398.0;6423617.0;BX33
MYR69.72;DIRCE;826969091;A47;69PR5G;650;69PR6G;900;1;OUEST_EST;W;;1217;0;835531.7;6499384.0;834584.9;6499151.0;ST42
MQR69.S2;DIRCE;;;;0;;;;;;;0;0;;;;;
MM713.p2;DIRMED;931313071;A7;13PR268G;288;13PR268G;788;1;SUD_NORD;W;;501;0;887668.0;6258894.0;887668.0;6258894.0;MA13
MM313.H1;DIRMED;931313055;A50;13PR3D;886;13PR4D;386;1;OUEST_EST;Y;;502;0;897285.8;6246007.0;898249.4;6246259.0;MA13
MB133.t2;DIRA;;;;;;;;;;;0;0;;;;;
MY769.R1;DIRCE;826969296;A7;69PR13D;229;69PR13D;827;1;NORD_SUD;Y;;600;0;842546.94;6506692.0;842546.94;6506692.0;LY69
N0356011812;DIRN;;;;0;;;;;;;0;0;;;;;
MM613.c2;DIRMED;931313071;A55;13PR16G;474;13PR16G;974;1;OUEST_EST;Y;;497;0;884532.0;6257481.0;884532.0;6257481.0;MA13
MQR69.S1;DIRCE;;;;0;;;;;;;0;0;;;;;
N9227110110;DIRN;;;;0;;;;;;;0;0;;;;;
MY769.Q2;DIRCE;826969296;A7;69PR11G;621;69PR12G;790;1;SUD_NORD;W;;1161;0;843418.56;6508458.5;843079.0;6507529.5;LY69
N0356021421;DIRN;;;;0;;;;;;;0;0;;;;;
MY769.Q1;DIRCE;826969296;A7;69PR11D;621;69PR13D;228;1;NORD_SUD;Y;;1589;0;843403.4;6508461.0;842546.94;6506692.0;LY69
MM113.y2;DIRMED;931313001;A51;13PR12G;886;13PR13G;386;1;NORD_SUD;Y;;502;0;894831.94;6268116.5;894711.5;6269112.0;MA13
KAR76.81;DIRNO;237676498;N338;76PR6D;40;76PR6D;872;1;SUD_NORD;W;;830;0;558660.44;6926639.0;558660.44;6926639.0;RO76
KAR76.82;DIRNO;237676498;N338;76PR6G;40;76PR6G;872;1;NORD_SUD;Y;;833;0;558643.1;6926645.5;558643.1;6926645.5;RO76
MYR69.81;DIRCE;826969091;A47;69PR6D;900;69PR8D;550;1;EST_OUEST;Y;;1665;0;834580.4;6499160.5;833090.6;6497893.5;ST42
MYR69.82;DIRCE;826969091;A47;69PR6G;900;69PR8G;550;1;OUEST_EST;W;;1665;0;834584.9;6499151.0;833097.8;6497884.0;ST42
MB333.E2;DIRA;723333249;A630;33PR1G;260;33PR1G;638;1;SUD_NORD;W;INTERIEUR;377;0;422480.0;6426786.0;422480.0;6426786.0;BX33
MB333.E1;DIRA;723333249;A630;33PR1D;160;33PR1D;860;1;NORD_SUD;Y;EXTERIEUR;705;0;422480.0;6426800.0;422480.0;6426800.0;BX33
MWK35.a1;DIRO;;;;0;;;;;;;0;0;;;;;
MUM76.H1;DIRNO;237676212;N28;76PR4D;770;76PR5D;490;1;SUD_NORD;Y;;936;0;565437.56;6929966.5;564943.25;6930978.5;RO76
A0025012130;DIRN;;;;0;;;;;;;0;0;;;;;
MUM76.H2;DIRNO;237676212;N28;76PR4G;770;76PR5G;490;1;NORD_SUD;W;;906;0;565427.5;6929973.0;564930.56;6930977.5;RO76
MB233.z1;DIRA;723333281;A630;33PR17D;828;33PR19D;220;1;NORD_SUD;Y;EXTERIEUR;1392;0;409532.72;6421875.5;409703.0;6419887.0;BX33
MYT69.L2;GRAND LYON;826969123;A6;69PR453G;32;69PR454G;940;1;SUD_NORD;W;;1972;0;840060.9;6519869.0;840866.8;6519247.5;LY69
MYR69.83;DIRCE;826969236;A47;69PR8D;550;69PR9D;700;1;EST_OUEST;Y;;1150;0;833090.6;6497893.5;832361.8;6497249.5;ST42
MYR69.84;DIRCE;826969236;A47;69PR8G;550;69PR9G;700;1;OUEST_EST;W;;1149;0;833097.8;6497884.0;832369.3;6497240.0;ST42
MWK35.a2;DIRO;;;;0;;;;;;;0;0;;;;;
MB233.z2;DIRA;723333281;A630;33PR18G;196;33PR19G;320;1;SUD_NORD;W;INTERIEUR;1281;0;409604.0;6421038.0;409722.0;6419890.0;BX33
MM713.q2;DIRMED;931313071;A7;13PR268G;859;13PR269G;359;1;SUD_NORD;W;;508;0;887668.0;6258894.0;888629.0;6259202.0;MA13
MM313.I1;DIRMED;931313055;A50;13PR4D;300;13PR4D;800;1;OUEST_EST;Y;;504;0;898249.4;6246259.0;898249.4;6246259.0;MA13
MA312.S1;DIRA;;;;;;;;;;;0;0;;;;;
MQR69.T1;DIRCE;;;;0;;;;;;;0;0;;;;;
MY669.C2;GRAND LYON;826969072;A6;69PR446G;801;69PR447G;900;1;SUD_NORD;W;;1099;0;837169.94;6525528.5;837410.06;6524562.5;LY69
MQR69.T2;DIRCE;;;;0;;;;;;;0;0;;;;;
MY669.C1;GRAND LYON;826969072;A6;69PR447D;191;69PR448D;125;1;NORD_SUD;Y;;926;0;837394.56;6524559.0;837886.3;6523709.0;LY69
MY769.P2;DIRCE;826969276;A7;69PR10G;551;69PR11G;620;1;SUD_NORD;W;;1059;0;843706.5;6509409.5;843418.56;6508458.5;LY69
MY769.P1;DIRCE;826969276;A7;69PR10D;551;69PR11D;620;1;NORD_SUD;Y;;1065;0;843692.25;6509414.0;843403.4;6508461.0;LY69
N0356020101;DIRN;;;;0;;;;;;;0;0;;;;;
KAR76.72;DIRNO;237676322;N338;76PR3G;104;76PR4G;41;1;NORD_SUD;Y;;948;0;557105.9;6923913.5;557477.5;6924842.0;RO76
A0022012610;DIRN;;;;0;;;;;;;0;0;;;;;
MB133.u2;DIRA;723333122;A63;33PR13G;253;33PR18G;210;1;SUD_NORD;W;;4974;0;403194.47;6408303.5;399474.03;6405016.5;BX33
KAR76.71;DIRNO;237676322;N338;76PR3D;104;76PR4D;41;1;SUD_NORD;W;;942;0;557105.9;6923913.5;557496.3;6924835.0;RO76
MB133.u1;DIRA;723333122;A63;33PR13D;253;33PR18D;210;1;NORD_SUD;Y;;4955;0;403174.47;6408319.5;399460.53;6405039.5;BX33
MB333.F1;DIRA;723333249;A630;33PR1D;860;33PR3D;156;1;NORD_SUD;Y;EXTERIEUR;1229;0;422480.0;6426800.0;420758.0;6426345.0;BX33
MYR69.92;DIRCE;826969236;A47;69PR9G;700;69PR11G;600;1;OUEST_EST;W;;1909;0;832369.3;6497240.0;830973.2;6495915.5;ST42
MYR69.91;DIRCE;826969236;A47;69PR9D;700;69PR11D;600;1;EST_OUEST;Y;;1909;0;832361.8;6497249.5;830967.3;6495926.0;ST42
N0227020412;DIRN;;;;0;;;;;;;0;0;;;;;
MB333.F2;DIRA;723333249;A630;33PR1G;638;33PR3G;137;1;SUD_NORD;W;INTERIEUR;1442;0;422480.0;6426786.0;420755.0;6426336.0;BX33
MM713.j2;DIRMED;931313071;A7;13PR265G;188;13PR265G;820;1;SUD_NORD;W;;635;0;884861.0;6259734.0;884861.0;6259734.0;MA13
MYR69.52;DIRCE;826969091;A47;69PR3G;600;69PR4G;200;1;OUEST_EST;W;;587;0;837297.2;6500289.0;836392.5;6499881.5;ST42
A0027010421;DIRN;;;;0;;;;;;;0;0;;;;;
MYL42.52;DIRCE;824242097;A72;42PR11G;600;42PR14G;0;1;OUEST_EST;Y;;2400;0;803677.25;6488278.0;801737.94;6490525.5;ST42
MYL42.51;DIRCE;824242097;A72;42PR11D;600;42PR14D;0;1;EST_OUEST;W;;2396;0;803684.0;6488292.0;801753.44;6490534.0;ST42
MYL42.54;DIRCE;824242330;A72;42PR9G;900;42PR11G;600;1;OUEST_EST;Y;;1697;0;805515.9;6487492.0;803677.25;6488278.0;ST42
MYR69.51;DIRCE;826969091;A47;69PR3D;600;69PR4D;200;1;EST_OUEST;Y;;587;0;837291.5;6500298.0;836387.6;6499891.5;ST42
MYL42.53;DIRCE;824242330;A72;42PR9D;900;42PR11D;600;1;EST_OUEST;W;;1696;0;805521.1;6487504.5;803684.0;6488292.0;ST42
MY669.B1;GRAND LYON;826969116;A6;69PR445DC;320;69PR447D;190;1;NORD_SUD;Y;;1866;0;836910.8;6526492.5;837394.56;6524559.0;LY69
MY669.B2;GRAND LYON;826969116;A6;69PR445GC;321;69PR446G;800;1;SUD_NORD;W;;1479;0;836928.9;6526493.0;837169.94;6525528.5;LY69
A0022012420;DIRN;;;;0;;;;;;;0;0;;;;;
MY769.K2;DIRCE;826969152;A7;69PR6G;310;69PR7G;301;1;SUD_NORD;W;;981;0;842803.4;6513035.0;843320.9;6512250.5;LY69
MZO57.11;DIRE;415757647;A30;57PR7D;765;57PR17D;600;1;EST_OUEST;W;;9756;0;924807.0;6917280.5;916799.3;6921048.0;ME57
MZO57.12;DIRE;415757647;A30;57PR7G;765;57PR17G;600;1;OUEST_EST;Y;;9779;0;924799.3;6917260.5;916784.2;6921042.0;ME57
M07SF.03;DIRSO;;;;0;;;;;;;0;0;;;;;
MB333.G2;DIRA;723333249;A630;33PR0G;0;33PR1G;260;1;SUD_NORD;W;INTERIEUR;842;0;423048.0;6426847.0;422480.0;6426786.0;BX33
MY569.B1;DIRCE;826969152;A450;69PR1D;376;69PR2D;100;1;EST_OUEST;W;;722;0;842078.6;6512099.5;841218.2;6511599.0;LY69
M07SF.04;DIRSO;;;;0;;;;;;;0;0;;;;;
MB333.G1;DIRA;723333249;A630;33PR0D;0;33PR1D;160;1;NORD_SUD;Y;EXTERIEUR;738;0;423042.0;6426856.0;422480.0;6426800.0;BX33
MWI35.T2;DIRO;533535238;N136;35PR9G;245;35PR9G;984;1;OUEST_EST;W;EXTERIEUR;743;0;352159.1;6785888.5;352159.1;6785888.5;RE35
M07SF.01;DIRSO;733131022;A62;31PR224DC;650;31PR225DC;750;1;NORD_SUD;Y;INTERIEUR;1053;0;572821.0;6286110.0;573151.0;6285301.0;TO31
N9227100330;DIRN;;;;0;;;;;;;0;0;;;;;
MY569.B2;DIRCE;826969152;A450;69PR1G;376;69PR2G;100;1;OUEST_EST;Y;;712;0;842081.94;6512083.0;841226.06;6511592.0;LY69
MWI35.T1;DIRO;533535238;N136;35PR9D;240;35PR10D;160;1;EST_OUEST;Y;INTERIEUR;917;0;352158.2;6785901.0;351164.28;6785816.0;RE35
M07SF.02;DIRSO;733131022;A62;31PR224GC;650;31PR225GC;750;1;SUD_NORD;W;EXTERIEUR;1057;0;572835.0;6286114.0;573164.0;6285306.5;TO31
A0025011060;DIRN;;;;0;;;;;;;0;0;;;;;
MY569.B4;DIRCE;;;;0;;;;;;;0;0;;;;;
MB333.G3;DIRA;;;;;;;;;;;0;0;;;;;
A0027010430;DIRN;;;;0;;;;;;;0;0;;;;;
MYR69.61;DIRCE;826969091;A47;69PR2D;200;69PR2D;850;1;EST_OUEST;Y;;654;0;838287.25;6500508.0;838287.25;6500508.0;ST42
